season,order_date,ship_date,seller,customer_id,sido,sigungu,qty_10kg,qty_5kg,product,memo
2022,2023-01-13,2023-01-18,seller_B,C0850,경기,용인시,1.0,0.0,노지감귤(10kg),
2022,2023-01-13,2023-01-18,seller_B,C0851,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-13,2023-01-18,seller_B,C0696,서울,동작구,1.0,0.0,노지감귤(10kg),
2022,2023-01-13,2023-01-18,seller_B,C0852,강원,횡성군,1.0,0.0,노지감귤(10kg),
2022,2023-01-13,2023-01-18,seller_B,C0853,서울,성동구,2.0,0.0,노지감귤(10kg),
2022,2023-01-13,2023-01-18,seller_B,C0719,인천,남동구,7.0,0.0,노지감귤(10kg),
2022,2023-01-14,2023-01-18,seller_B,C0854,서울,동작구,1.0,0.0,노지감귤(10kg),
2022,2023-01-14,2023-01-18,seller_B,C0855,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-14,2023-01-18,seller_B,C0856,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-14,2023-01-18,seller_B,C0857,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-14,2023-01-18,seller_B,C0858,경기,수원시,1.0,0.0,노지감귤(10kg),
2022,2023-01-15,2023-01-18,seller_B,C0834,경기,과천시,1.0,0.0,노지감귤(10kg),
2022,2023-01-16,2023-01-18,seller_B,C0628,서울,서초구,1.0,0.0,노지감귤(10kg),
2022,2023-01-07,2023-01-25,seller_B,C0766,경기,광주시,2.0,0.0,노지감귤(10kg),
2022,2023-01-17,2023-01-25,seller_B,C0759,경기,고양시,1.0,0.0,노지감귤(10kg),
2022,2023-01-18,2023-01-25,seller_B,C0859,인천,남동구,1.0,0.0,노지감귤(10kg),
2022,2023-01-25,2023-01-26,seller_B,C0860,서울,동작구,1.0,0.0,노지감귤(10kg),
2022,2023-01-25,2023-01-26,seller_B,C0861,서울,마포구,1.0,0.0,노지감귤(10kg),
2022,2023-01-25,2023-01-26,seller_B,C0862,서울,용산구,1.0,0.0,노지감귤(10kg),
2022,2023-01-25,2023-01-26,seller_B,C0860,서울,동작구,2.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0863,충남,논산시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0796,서울,서초구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0834,경기,과천시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0849,서울,강동구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0671,경기,화성시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0672,대구,북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0673,대구,북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0674,경북,경산시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0675,대구,동구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0864,경기,하남시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0670,경기,양주시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0670,서울,강북구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0865,서울,강서구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0670,서울,광진구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0866,서울,양천구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0867,서울,광진구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0868,서울,광진구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0869,서울,노원구,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0870,경기,안양시,1.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0827,서울,도봉구,2.0,0.0,노지감귤(10kg),
2022,2023-01-27,2023-01-29,seller_B,C0871,서울,도봉구,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0767,전북,완주군,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0872,서울,노원구,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0873,경기,남양주시,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0848,서울,강동구,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0821,경기,용인시,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0821,경기,수원시,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0819,경기,용인시,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0874,서울,관악구,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0875,경북,구미시,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0876,서울,노원구,1.0,0.0,노지감귤(10kg),
2022,2023-01-28,2023-01-29,seller_B,C0877,경기,안산시,7.0,0.0,노지감귤(10kg),
2022,2023-01-29,2023-01-30,seller_B,C0819,경기,용인시,1.0,0.0,노지감귤(10kg),
2022,2023-01-29,2023-01-30,seller_B,C0809,서울,성동구,1.0,0.0,노지감귤(10kg),
2022,2023-01-30,2023-02-01,seller_B,C0878,전북,전주시,1.0,0.0,노지감귤(10kg),
2022,2023-01-30,2023-02-01,seller_B,C0879,서울,송파구,1.0,0.0,노지감귤(10kg),
2022,2023-01-30,2023-02-01,seller_B,C0811,서울,광진구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-29,seller_C,C0880,대구,북구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-29,seller_C,C0880,서울,은평구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-29,seller_C,C0881,경기,구리시,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-29,seller_C,C0882,경기,안양시,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0883,대구,북구,5.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0884,서울,은평구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0885,경기,김포시,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0886,경기,광명시,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0887,경기,성남시,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0888,서울,도봉구,2.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0889,서울,노원구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0890,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0890,서울,마포구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0891,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-30,seller_C,C0892,서울,관악구,1.0,0.0,노지감귤(10kg),
2022,2022-11-27,2022-11-29,seller_C,C0893,서울,은평구,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0894,서울,노원구,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0895,서울,구로구,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0883,대구,북구,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0896,대구,수성구,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0897,서울,고려대로,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0898,서울,강서구,0.0,1.0,노지감귤(5kg),
2022,2022-11-27,2022-11-29,seller_C,C0898,서울,성북구,0.0,1.0,노지감귤(5kg),
2022,2022-12-04,2022-12-05,seller_C,C0899,서울,강북구,0.0,1.0,노지감귤(5kg),
2022,2022-12-04,2022-12-05,seller_C,C0900,서울,노원구,0.0,2.0,노지감귤(5kg),
2022,2022-12-04,2022-12-05,seller_C,C0901,서울,양천구,0.0,1.0,노지감귤(5kg),
2022,2022-12-04,2022-12-05,seller_C,C0902,서울,성북구,1.0,0.0,노지감귤(10kg),
2022,2022-12-11,2022-12-12,seller_C,C0903,서울,종로구,1.0,0.0,노지감귤(10kg),
2022,2022-12-11,2022-12-12,seller_C,C0890,서울,마포구,1.0,0.0,노지감귤(10kg),
2022,2022-12-11,2022-12-12,seller_C,C0890,서울,성북구,2.0,0.0,노지감귤(10kg),
2022,2022-12-11,2022-12-12,seller_C,C0883,경기,고양시,1.0,0.0,노지감귤(10kg),
2022,2022-12-18,2022-12-19,seller_C,C0904,충북,음성군,0.0,1.0,노지감귤(5kg),
2022,2022-12-18,2022-12-19,seller_C,C0905,경기,성남시,0.0,1.0,노지감귤(5kg),
2022,2022-12-18,2022-12-19,seller_C,C0901,서울,목동동로,1.0,0.0,노지감귤(10kg),
2022,2022-12-18,2022-12-19,seller_C,C0901,인천,미추홀구,1.0,0.0,노지감귤(10kg),
2022,2022-12-22,2022-12-25,seller_C,C0880,대구,북구,1.0,0.0,노지감귤(10kg),
2022,2022-12-22,2022-12-25,seller_C,C0880,서울,은평구,1.0,0.0,노지감귤(10kg),
2022,2022-12-22,2022-12-25,seller_C,C0906,경기,하남시,0.0,1.0,노지감귤(5kg),
2022,2022-12-22,2022-12-25,seller_C,C0897,서울,고려대로,0.0,1.0,노지감귤(5kg),
2022,2022-12-24,2022-12-25,seller_C,C0903,서울,종로구,1.0,0.0,노지감귤(10kg),
2022,2022-12-25,2022-12-27,seller_C,C0905,경기,성남시,1.0,0.0,노지감귤(10kg),
2022,2023-01-03,2023-01-06,seller_C,C0907,서울,관악구,0.0,1.0,노지감귤(5kg),
2022,2023-01-03,2023-01-06,seller_C,C0908,경기,광주시,1.0,0.0,노지감귤(10kg),
2022,2023-01-03,2023-01-06,seller_C,C0909,경기,성남시,2.0,0.0,노지감귤(10kg),
2022,2023-01-03,2023-01-06,seller_C,C0910,전북,정읍시,1.0,0.0,노지감귤(10kg),
2022,2023-01-10,2023-01-11,seller_C,C0911,서울,성북구,0.0,1.0,노지감귤(5kg),
2022,2023-01-10,2023-01-11,seller_C,C0912,서울,광진구,0.0,1.0,노지감귤(5kg),
2022,2023-01-10,2023-01-11,seller_C,C0913,서울,서대문구,0.0,1.0,노지감귤(5kg),
2022,2023-01-10,2023-01-11,seller_C,C0914,경기,양주시,1.0,0.0,노지감귤(10kg),
2022,2023-01-10,2023-01-11,seller_C,C0890,서울,마포구,1.0,0.0,노지감귤(10kg),
2022,2023-01-12,2023-01-17,seller_C,C0915,서울,중랑구,1.0,0.0,노지감귤(10kg),
2023,2023-11-07,2023-11-07,seller_A,C0916,대구,달서구,1.0,0.0,노지감귤 10kg,
2023,2023-11-07,2023-11-07,seller_A,C0917,경기,포천시,1.0,0.0,,
2023,2023-11-15,2023-11-21,seller_A,C0527,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-15,2023-11-21,seller_A,C0918,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0110,서울,강남구,2.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0034,서울,도봉구,0.0,5.0,노지감귤 5kg,
2023,2023-11-20,2023-11-21,seller_A,C0004,서울,종로구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0004,인천,서구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0371,경기,남양주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0919,경기,김포시,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0920,인천,연수구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0921,서울,영등포구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0008,서울,성북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0922,경기,화성시,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0020,경기,수원시,2.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0240,서울,노원구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0065,서울,용산구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0066,부산,수영구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0064,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0223,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0113,서울,영등포구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0923,서울,용산구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0114,서울,용산구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0112,서울,용산구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-21,seller_A,C0924,부산,해운대구,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-22,seller_A,C0925,경기,양주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-20,2023-11-22,seller_A,C0031,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0926,경남,거제시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0927,경남,밀양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0928,경기,고양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0929,경남,밀양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0055,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0930,인천,부평구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0396,경기,구리시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0398,경기,의정부시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0131,경기,파주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0073,서울,성북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0073,서울,성북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0931,경기,광명시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0932,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0932,경남,창원시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0933,제주,첨단로동길,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0549,광주,북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0082,서울,구로구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0083,서울,구로구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0934,서울,양천구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0935,경기,김포시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0079,서울,강서구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0080,서울,양천구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0081,경기,고양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0084,서울,양천구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0167,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0936,광주,서구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0936,광주,남구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0937,전북,전주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0938,전남,순천시,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-22,seller_A,C0062,서울,동작구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-23,seller_A,C0939,서울,강남구,1.0,0.0,노지감귤 10kg,
2023,2023-11-21,2023-11-23,seller_A,C0940,서울,강남구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0018,경기,구리시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0011,서울,금천구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0010,서울,성동구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0941,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0006,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0039,경기,김포시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0168,경북,포항시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0169,충남,천안시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0171,부산,북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0175,서울,관악구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0942,부산,부산진구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0943,대구,동구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0944,부산,해운대구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0174,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0172,대전,유성구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0170,경남,김해시,2.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0059,경남,하동군,2.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0945,경남,창원시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0037,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-23,seller_A,C0946,경기,평택시,1.0,0.0,노지감귤 10kg,
2023,2023-11-22,2023-11-24,seller_A,C0947,경기,구리시,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0948,경기,부천시,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0949,경기,고양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0950,서울,성북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0951,서울,강남구,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0464,경기,광명시,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0952,경기,부천시,1.0,0.0,노지감귤 10kg,
2023,2023-11-23,2023-11-24,seller_A,C0953,경기,수원시,1.0,0.0,노지감귤 10kg,
2023,2023-11-24,2023-11-27,seller_A,C0182,경기,고양시,2.0,0.0,노지감귤 10kg,
2023,2023-11-24,2023-11-27,seller_A,C0954,경기,양주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-24,2023-11-27,seller_A,C0955,서울,강북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-24,2023-11-27,seller_A,C0956,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-24,2023-11-27,seller_A,C0957,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-24,2023-11-27,seller_A,C0958,서울,성북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-25,2023-11-27,seller_A,C0055,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-25,2023-11-27,seller_A,C0959,경기,파주시,2.0,0.0,노지감귤 10kg,
2023,2023-11-25,2023-11-27,seller_A,C0960,서울,도봉구,0.0,1.0,노지감귤 5kg,
2023,2023-11-25,2023-11-27,seller_A,C0064,서울,도봉구,1.0,0.0,노지감귤 10kg,
2023,2023-11-25,2023-11-27,seller_A,C0961,경기,부천시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0962,서울,마포구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0963,경기,하남시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0964,서울,구로구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0965,경기,파주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0013,서울,관악구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0966,부산,남구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0967,서울,동대문구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0252,서울,동대문구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0255,서울,강남구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0256,서울,서대문구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0257,경기,고양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0968,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0969,서울,관악구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0970,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0971,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0258,서울,은평구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0259,충남,천안시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0289,경기,고양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0972,전남,무안군,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0973,서울,강북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0974,서울,강동구,1.0,0.0,노지감귤 10kg,
2023,2023-11-26,2023-11-28,seller_A,C0975,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0099,경북,경산시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0976,서울,송파구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0016,경기,의정부시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0950,서울,성북구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0046,서울,도봉구,2.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0047,충북,청주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0048,경기,평택시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0977,세종,세종,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0932,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0933,제주,첨단로동길,2.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0978,전북,진안군,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0978,인천,중구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0979,인천,계양구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0121,세종,세종,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0980,대전,유성구,0.0,1.0,노지감귤 5kg,
2023,2023-11-27,2023-11-28,seller_A,C0122,경기,고양시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0123,충북,청주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0981,서울,은평구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0982,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0848,서울,강동구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0983,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0984,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0820,경기,광주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0985,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-11-28,seller_A,C0986,경기,용인시,0.0,1.0,노지감귤 5kg,
2023,2023-11-27,2023-11-28,seller_A,C0987,경기,용인시,0.0,1.0,노지감귤 5kg,
2023,2023-11-28,2023-11-28,seller_A,C0988,경기,과천시,1.0,0.0,노지감귤 10kg,
2023,2023-11-28,2023-11-28,seller_A,C0989,강원,고성군,1.0,0.0,노지감귤 10kg,
2023,2023-11-28,2023-11-28,seller_A,C0175,서울,관악구,2.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0990,서울,양천구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0991,경기,용인시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0992,서울,서초구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0993,인천,부평구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0994,서울,관악구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0876,서울,노원구,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0875,경북,구미시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0995,경기,파주시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0877,경기,안산시,1.0,0.0,노지감귤 10kg,
2023,2023-11-27,2023-12-03,seller_A,C0996,대구,달서구,1.0,0.0,노지감귤 10kg,
